"date","dayno","seasnum","ht","at","hsc","asc"
20040814,5068,12,"astonvilla","southampton",2,0
20040814,5068,12,"blackburn","westbromwich",1,1
20040814,5068,12,"bolton","charlton",4,1
20040814,5068,12,"manchesterc","fulham",1,1
20040814,5068,12,"middlesbrough","newcastle",2,2
20040814,5068,12,"norwich","crystalpalace",1,1
20040814,5068,12,"portsmouth","birmingham",1,1
20040814,5068,12,"tottenham","liverpool",1,1
20040815,5069,12,"chelsea","manchesteru",1,0
20040815,5069,12,"everton","arsenal",1,4
20040821,5075,12,"birmingham","chelsea",0,1
20040821,5075,12,"charlton","portsmouth",2,1
20040821,5075,12,"crystalpalace","everton",1,3
20040821,5075,12,"fulham","bolton",2,0
20040821,5075,12,"liverpool","manchesterc",2,1
20040821,5075,12,"manchesteru","norwich",2,1
20040821,5075,12,"newcastle","tottenham",0,1
20040821,5075,12,"southampton","blackburn",3,2
20040822,5076,12,"arsenal","middlesbrough",5,3
20040822,5076,12,"westbromwich","astonvilla",1,1
20040824,5078,12,"birmingham","manchesterc",1,0
20040824,5078,12,"crystalpalace","chelsea",0,2
20040825,5079,12,"arsenal","blackburn",3,0
20040825,5079,12,"charlton","astonvilla",3,0
20040825,5079,12,"fulham","middlesbrough",0,2
20040825,5079,12,"newcastle","norwich",2,2
20040825,5079,12,"southampton","bolton",1,2
20040825,5079,12,"westbromwich","tottenham",1,1
20040828,5082,12,"astonvilla","newcastle",4,2
20040828,5082,12,"blackburn","manchesteru",1,1
20040828,5082,12,"chelsea","southampton",2,1
20040828,5082,12,"everton","westbromwich",2,1
20040828,5082,12,"manchesterc","charlton",4,0
20040828,5082,12,"middlesbrough","crystalpalace",2,1
20040828,5082,12,"norwich","arsenal",1,4
20040828,5082,12,"tottenham","birmingham",1,0
20040829,5083,12,"bolton","liverpool",1,0
20040830,5084,12,"manchesteru","everton",0,0
20040830,5084,12,"portsmouth","fulham",4,3
20040911,5096,12,"astonvilla","chelsea",0,0
20040911,5096,12,"bolton","manchesteru",2,2
20040911,5096,12,"fulham","arsenal",0,3
20040911,5096,12,"liverpool","westbromwich",3,0
20040911,5096,12,"manchesterc","everton",0,1
20040911,5096,12,"middlesbrough","birmingham",2,1
20040911,5096,12,"newcastle","blackburn",3,0
20040911,5096,12,"portsmouth","crystalpalace",3,1
20040912,5097,12,"tottenham","norwich",0,0
20040913,5098,12,"charlton","southampton",0,0
20040918,5103,12,"arsenal","bolton",2,2
20040918,5103,12,"birmingham","charlton",1,1
20040918,5103,12,"blackburn","portsmouth",1,0
20040918,5103,12,"crystalpalace","manchesterc",1,2
20040918,5103,12,"norwich","astonvilla",0,0
20040918,5103,12,"westbromwich","fulham",1,1
20040919,5104,12,"chelsea","tottenham",0,0
20040919,5104,12,"everton","middlesbrough",1,0
20040919,5104,12,"southampton","newcastle",1,2
20040920,5105,12,"manchesteru","liverpool",2,1
20040925,5110,12,"astonvilla","crystalpalace",1,1
20040925,5110,12,"bolton","birmingham",1,1
20040925,5110,12,"fulham","southampton",1,0
20040925,5110,12,"liverpool","norwich",3,0
20040925,5110,12,"manchesterc","arsenal",0,1
20040925,5110,12,"middlesbrough","chelsea",0,1
20040925,5110,12,"newcastle","westbromwich",3,1
20040925,5110,12,"tottenham","manchesteru",0,1
20040926,5111,12,"portsmouth","everton",0,1
20040927,5112,12,"charlton","blackburn",1,0
20041002,5117,12,"arsenal","charlton",4,0
20041002,5117,12,"blackburn","astonvilla",2,2
20041002,5117,12,"everton","tottenham",0,1
20041002,5117,12,"norwich","portsmouth",2,2
20041002,5117,12,"southampton","manchesterc",0,0
20041002,5117,12,"westbromwich","bolton",2,1
20041003,5118,12,"birmingham","newcastle",2,2
20041003,5118,12,"chelsea","liverpool",1,0
20041003,5118,12,"manchesteru","middlesbrough",1,1
20041004,5119,12,"crystalpalace","fulham",2,0
20041016,5131,12,"arsenal","astonvilla",3,1
20041016,5131,12,"birmingham","manchesteru",0,0
20041016,5131,12,"blackburn","middlesbrough",0,4
20041016,5131,12,"bolton","crystalpalace",1,0
20041016,5131,12,"everton","southampton",1,0
20041016,5131,12,"fulham","liverpool",2,4
20041016,5131,12,"manchesterc","chelsea",1,0
20041016,5131,12,"westbromwich","norwich",0,0
20041017,5132,12,"charlton","newcastle",1,1
20041018,5133,12,"portsmouth","tottenham",1,0
20041023,5138,12,"astonvilla","fulham",2,0
20041023,5138,12,"chelsea","blackburn",4,0
20041023,5138,12,"crystalpalace","westbromwich",3,0
20041023,5138,12,"liverpool","charlton",2,0
20041023,5138,12,"norwich","everton",2,3
20041023,5138,12,"tottenham","bolton",1,2
20041024,5139,12,"manchesteru","arsenal",2,0
20041024,5139,12,"middlesbrough","portsmouth",1,1
20041024,5139,12,"newcastle","manchesterc",4,3
20041024,5139,12,"southampton","birmingham",0,0
20041030,5145,12,"arsenal","southampton",2,2
20041030,5145,12,"birmingham","crystalpalace",0,1
20041030,5145,12,"blackburn","liverpool",2,2
20041030,5145,12,"charlton","middlesbrough",1,2
20041030,5145,12,"everton","astonvilla",1,1
20041030,5145,12,"fulham","tottenham",2,0
20041030,5145,12,"portsmouth","manchesteru",2,0
20041030,5145,12,"westbromwich","chelsea",1,4
20041031,5146,12,"bolton","newcastle",2,1
20041101,5147,12,"manchesterc","norwich",1,1
20041106,5152,12,"astonvilla","portsmouth",3,0
20041106,5152,12,"chelsea","everton",1,0
20041106,5152,12,"crystalpalace","arsenal",1,1
20041106,5152,12,"liverpool","birmingham",0,1
20041106,5152,12,"norwich","blackburn",1,1
20041106,5152,12,"southampton","westbromwich",2,2
20041106,5152,12,"tottenham","charlton",2,3
20041107,5153,12,"manchesteru","manchesterc",0,0
20041107,5153,12,"middlesbrough","bolton",1,1
20041107,5153,12,"newcastle","fulham",1,4
20041113,5159,12,"birmingham","everton",0,1
20041113,5159,12,"bolton","astonvilla",1,2
20041113,5159,12,"charlton","norwich",4,0
20041113,5159,12,"fulham","chelsea",1,4
20041113,5159,12,"liverpool","crystalpalace",3,2
20041113,5159,12,"manchesterc","blackburn",1,1
20041113,5159,12,"southampton","portsmouth",2,1
20041113,5159,12,"tottenham","arsenal",4,5
20041114,5160,12,"newcastle","manchesteru",1,3
20041114,5160,12,"westbromwich","middlesbrough",1,2
20041120,5166,12,"arsenal","westbromwich",1,1
20041120,5166,12,"chelsea","bolton",2,2
20041120,5166,12,"crystalpalace","newcastle",0,2
20041120,5166,12,"everton","fulham",1,0
20041120,5166,12,"manchesteru","charlton",2,0
20041120,5166,12,"middlesbrough","liverpool",2,0
20041120,5166,12,"norwich","southampton",2,1
20041120,5166,12,"portsmouth","manchesterc",1,3
20041121,5167,12,"blackburn","birmingham",3,3
20041122,5168,12,"astonvilla","tottenham",1,0
20041127,5173,12,"birmingham","norwich",1,1
20041127,5173,12,"bolton","portsmouth",0,1
20041127,5173,12,"charlton","chelsea",0,4
20041127,5173,12,"fulham","blackburn",0,2
20041127,5173,12,"manchesterc","astonvilla",2,0
20041127,5173,12,"southampton","crystalpalace",2,2
20041127,5173,12,"westbromwich","manchesteru",0,3
20041128,5174,12,"liverpool","arsenal",2,1
20041128,5174,12,"newcastle","everton",1,1
20041128,5174,12,"tottenham","middlesbrough",2,0
20041204,5180,12,"arsenal","birmingham",3,0
20041204,5180,12,"astonvilla","liverpool",1,1
20041204,5180,12,"blackburn","tottenham",0,1
20041204,5180,12,"chelsea","newcastle",4,0
20041204,5180,12,"everton","bolton",3,2
20041204,5180,12,"manchesteru","southampton",3,0
20041204,5180,12,"norwich","fulham",0,1
20041204,5180,12,"portsmouth","westbromwich",3,2
20041205,5181,12,"crystalpalace","charlton",0,1
20041206,5182,12,"middlesbrough","manchesterc",3,2
20041211,5187,12,"crystalpalace","blackburn",0,0
20041211,5187,12,"everton","liverpool",1,0
20041211,5187,12,"manchesterc","tottenham",0,1
20041211,5187,12,"newcastle","portsmouth",1,1
20041211,5187,12,"norwich","bolton",3,2
20041211,5187,12,"southampton","middlesbrough",2,2
20041211,5187,12,"westbromwich","charlton",0,1
20041212,5188,12,"arsenal","chelsea",2,2
20041212,5188,12,"astonvilla","birmingham",1,2
20041213,5189,12,"fulham","manchesteru",1,1
20041214,5190,12,"liverpool","portsmouth",1,1
20041218,5194,12,"birmingham","westbromwich",4,0
20041218,5194,12,"blackburn","everton",0,0
20041218,5194,12,"bolton","manchesterc",0,1
20041218,5194,12,"chelsea","norwich",4,0
20041218,5194,12,"manchesteru","crystalpalace",5,2
20041218,5194,12,"middlesbrough","astonvilla",3,0
20041218,5194,12,"tottenham","southampton",5,1
20041219,5195,12,"liverpool","newcastle",3,1
20041219,5195,12,"portsmouth","arsenal",0,1
20041220,5196,12,"charlton","fulham",2,1
20041226,5202,12,"arsenal","fulham",2,0
20041226,5202,12,"birmingham","middlesbrough",2,0
20041226,5202,12,"blackburn","newcastle",2,2
20041226,5202,12,"chelsea","astonvilla",1,0
20041226,5202,12,"crystalpalace","portsmouth",0,1
20041226,5202,12,"everton","manchesterc",2,1
20041226,5202,12,"manchesteru","bolton",2,0
20041226,5202,12,"norwich","tottenham",0,2
20041226,5202,12,"southampton","charlton",0,0
20041226,5202,12,"westbromwich","liverpool",0,5
20041228,5204,12,"astonvilla","manchesteru",0,1
20041228,5204,12,"bolton","blackburn",0,1
20041228,5204,12,"charlton","everton",2,0
20041228,5204,12,"fulham","birmingham",2,3
20041228,5204,12,"liverpool","southampton",1,0
20041228,5204,12,"manchesterc","westbromwich",1,1
20041228,5204,12,"middlesbrough","norwich",2,0
20041228,5204,12,"portsmouth","chelsea",0,2
20041228,5204,12,"tottenham","crystalpalace",1,1
20041229,5205,12,"newcastle","arsenal",0,1
20050101,5208,12,"astonvilla","blackburn",1,0
20050101,5208,12,"bolton","westbromwich",1,1
20050101,5208,12,"charlton","arsenal",1,3
20050101,5208,12,"fulham","crystalpalace",3,1
20050101,5208,12,"liverpool","chelsea",0,1
20050101,5208,12,"manchesterc","southampton",2,1
20050101,5208,12,"middlesbrough","manchesteru",0,2
20050101,5208,12,"newcastle","birmingham",2,1
20050101,5208,12,"portsmouth","norwich",1,1
20050101,5208,12,"tottenham","everton",5,2
20050103,5210,12,"blackburn","charlton",1,0
20050103,5210,12,"crystalpalace","astonvilla",2,0
20050103,5210,12,"norwich","liverpool",1,2
20050103,5210,12,"westbromwich","newcastle",0,0
20050104,5211,12,"arsenal","manchesterc",1,1
20050104,5211,12,"birmingham","bolton",1,2
20050104,5211,12,"chelsea","middlesbrough",2,0
20050104,5211,12,"everton","portsmouth",2,1
20050104,5211,12,"manchesteru","tottenham",0,0
20050105,5212,12,"southampton","fulham",3,3
20050115,5222,12,"astonvilla","norwich",3,0
20050115,5222,12,"bolton","arsenal",1,0
20050115,5222,12,"charlton","birmingham",3,1
20050115,5222,12,"liverpool","manchesteru",0,1
20050115,5222,12,"manchesterc","crystalpalace",3,1
20050115,5222,12,"newcastle","southampton",2,1
20050115,5222,12,"portsmouth","blackburn",0,1
20050115,5222,12,"tottenham","chelsea",0,2
20050116,5223,12,"fulham","westbromwich",1,0
20050116,5223,12,"middlesbrough","everton",1,1
20050122,5229,12,"birmingham","fulham",1,2
20050122,5229,12,"chelsea","portsmouth",3,0
20050122,5229,12,"crystalpalace","tottenham",3,0
20050122,5229,12,"everton","charlton",0,1
20050122,5229,12,"manchesteru","astonvilla",3,1
20050122,5229,12,"norwich","middlesbrough",4,4
20050122,5229,12,"southampton","liverpool",2,0
20050122,5229,12,"westbromwich","manchesterc",2,0
20050123,5230,12,"arsenal","newcastle",1,0
20050124,5231,12,"blackburn","bolton",0,1
20050201,5239,12,"arsenal","manchesteru",2,4
20050201,5239,12,"bolton","tottenham",3,1
20050201,5239,12,"charlton","liverpool",1,2
20050201,5239,12,"portsmouth","middlesbrough",2,1
20050201,5239,12,"westbromwich","crystalpalace",2,2
20050202,5240,12,"birmingham","southampton",2,1
20050202,5240,12,"blackburn","chelsea",0,1
20050202,5240,12,"everton","norwich",1,0
20050202,5240,12,"fulham","astonvilla",1,1
20050202,5240,12,"manchesterc","newcastle",1,1
20050205,5243,12,"astonvilla","arsenal",1,3
20050205,5243,12,"crystalpalace","bolton",0,1
20050205,5243,12,"liverpool","fulham",3,1
20050205,5243,12,"manchesteru","birmingham",2,0
20050205,5243,12,"middlesbrough","blackburn",1,0
20050205,5243,12,"newcastle","charlton",1,1
20050205,5243,12,"norwich","westbromwich",3,2
20050205,5243,12,"tottenham","portsmouth",3,1
20050206,5244,12,"chelsea","manchesterc",0,0
20050206,5244,12,"southampton","everton",2,2
20050212,5250,12,"birmingham","liverpool",2,0
20050212,5250,12,"blackburn","norwich",3,0
20050212,5250,12,"bolton","middlesbrough",0,0
20050212,5250,12,"everton","chelsea",0,1
20050212,5250,12,"portsmouth","astonvilla",1,2
20050213,5251,12,"manchesterc","manchesteru",0,2
20050214,5252,12,"arsenal","crystalpalace",5,1
20050222,5260,12,"westbromwich","southampton",0,0
20050226,5264,12,"astonvilla","everton",1,3
20050226,5264,12,"crystalpalace","birmingham",2,0
20050226,5264,12,"manchesteru","portsmouth",2,1
20050226,5264,12,"southampton","arsenal",1,1
20050226,5264,12,"tottenham","fulham",2,0
20050227,5265,12,"middlesbrough","charlton",2,2
20050227,5265,12,"newcastle","bolton",2,1
20050228,5266,12,"norwich","manchesterc",2,3
20050305,5271,12,"arsenal","portsmouth",3,0
20050305,5271,12,"astonvilla","middlesbrough",2,0
20050305,5271,12,"crystalpalace","manchesteru",0,0
20050305,5271,12,"fulham","charlton",0,0
20050305,5271,12,"newcastle","liverpool",1,0
20050305,5271,12,"norwich","chelsea",1,3
20050305,5271,12,"southampton","tottenham",1,0
20050306,5272,12,"everton","blackburn",0,1
20050306,5272,12,"westbromwich","birmingham",2,0
20050307,5273,12,"manchesterc","bolton",0,1
20050315,5281,12,"chelsea","westbromwich",1,0
20050316,5282,12,"charlton","tottenham",2,0
20050316,5282,12,"liverpool","blackburn",0,0
20050319,5285,12,"blackburn","arsenal",0,1
20050319,5285,12,"bolton","norwich",1,0
20050319,5285,12,"charlton","westbromwich",1,4
20050319,5285,12,"chelsea","crystalpalace",4,1
20050319,5285,12,"manchesteru","fulham",1,0
20050319,5285,12,"portsmouth","newcastle",1,1
20050319,5285,12,"tottenham","manchesterc",2,1
20050320,5286,12,"birmingham","astonvilla",2,0
20050320,5286,12,"liverpool","everton",2,1
20050320,5286,12,"middlesbrough","southampton",1,3
20050402,5299,12,"arsenal","norwich",4,1
20050402,5299,12,"birmingham","tottenham",1,1
20050402,5299,12,"charlton","manchesterc",2,2
20050402,5299,12,"crystalpalace","middlesbrough",0,1
20050402,5299,12,"liverpool","bolton",1,0
20050402,5299,12,"manchesteru","blackburn",0,0
20050402,5299,12,"newcastle","astonvilla",0,3
20050402,5299,12,"southampton","chelsea",1,3
20050403,5300,12,"fulham","portsmouth",3,1
20050403,5300,12,"westbromwich","everton",1,0
20050409,5306,12,"blackburn","southampton",3,0
20050409,5306,12,"bolton","fulham",3,1
20050409,5306,12,"chelsea","birmingham",1,1
20050409,5306,12,"manchesterc","liverpool",1,0
20050409,5306,12,"middlesbrough","arsenal",0,1
20050409,5306,12,"norwich","manchesteru",2,0
20050409,5306,12,"portsmouth","charlton",4,2
20050410,5307,12,"astonvilla","westbromwich",1,1
20050410,5307,12,"everton","crystalpalace",4,0
20050410,5307,12,"tottenham","newcastle",1,0
20050416,5313,12,"birmingham","portsmouth",0,0
20050416,5313,12,"charlton","bolton",1,2
20050416,5313,12,"crystalpalace","norwich",3,3
20050416,5313,12,"fulham","manchesterc",1,1
20050416,5313,12,"liverpool","tottenham",2,2
20050416,5313,12,"southampton","astonvilla",2,3
20050419,5316,12,"bolton","southampton",1,1
20050419,5316,12,"middlesbrough","fulham",1,1
20050420,5317,12,"astonvilla","charlton",0,0
20050420,5317,12,"blackburn","crystalpalace",1,0
20050420,5317,12,"chelsea","arsenal",0,0
20050420,5317,12,"everton","manchesteru",1,0
20050420,5317,12,"manchesterc","birmingham",3,0
20050420,5317,12,"norwich","newcastle",2,1
20050420,5317,12,"portsmouth","liverpool",1,2
20050420,5317,12,"tottenham","westbromwich",1,1
20050423,5320,12,"astonvilla","bolton",1,1
20050423,5320,12,"blackburn","manchesterc",0,0
20050423,5320,12,"chelsea","fulham",3,1
20050423,5320,12,"crystalpalace","liverpool",1,0
20050423,5320,12,"everton","birmingham",1,1
20050423,5320,12,"middlesbrough","westbromwich",4,0
20050423,5320,12,"norwich","charlton",1,0
20050424,5321,12,"manchesteru","newcastle",2,1
20050424,5321,12,"portsmouth","southampton",4,1
20050425,5322,12,"arsenal","tottenham",1,0
20050426,5323,12,"westbromwich","blackburn",1,1
20050427,5324,12,"newcastle","middlesbrough",0,0
20050430,5327,12,"birmingham","blackburn",2,1
20050430,5327,12,"bolton","chelsea",0,2
20050430,5327,12,"fulham","everton",2,0
20050430,5327,12,"liverpool","middlesbrough",1,1
20050430,5327,12,"manchesterc","portsmouth",2,0
20050430,5327,12,"newcastle","crystalpalace",0,0
20050430,5327,12,"southampton","norwich",4,3
20050501,5328,12,"charlton","manchesteru",0,4
20050501,5328,12,"tottenham","astonvilla",5,1
20050502,5329,12,"westbromwich","arsenal",0,2
20050504,5331,12,"fulham","newcastle",1,3
20050507,5334,12,"astonvilla","manchesterc",1,2
20050507,5334,12,"blackburn","fulham",1,3
20050507,5334,12,"chelsea","charlton",1,0
20050507,5334,12,"crystalpalace","southampton",2,2
20050507,5334,12,"everton","newcastle",2,0
20050507,5334,12,"manchesteru","westbromwich",1,1
20050507,5334,12,"middlesbrough","tottenham",1,0
20050507,5334,12,"norwich","birmingham",1,0
20050507,5334,12,"portsmouth","bolton",1,1
20050508,5335,12,"arsenal","liverpool",3,1
20050510,5337,12,"manchesteru","chelsea",1,3
20050511,5338,12,"arsenal","everton",7,0
20050515,5342,12,"birmingham","arsenal",2,1
20050515,5342,12,"bolton","everton",3,2
20050515,5342,12,"charlton","crystalpalace",2,2
20050515,5342,12,"fulham","norwich",6,0
20050515,5342,12,"liverpool","astonvilla",2,1
20050515,5342,12,"manchesterc","middlesbrough",1,1
20050515,5342,12,"newcastle","chelsea",1,1
20050515,5342,12,"southampton","manchesteru",1,2
20050515,5342,12,"tottenham","blackburn",0,0
20050515,5342,12,"westbromwich","portsmouth",2,0
20050813,5432,13,"astonvilla","bolton",2,2
20050813,5432,13,"everton","manchesteru",0,2
20050813,5432,13,"fulham","birmingham",0,0
20050813,5432,13,"manchesterc","westbromwich",0,0
20050813,5432,13,"middlesbrough","liverpool",0,0
20050813,5432,13,"portsmouth","tottenham",0,2
20050813,5432,13,"sunderland","charlton",1,3
20050813,5432,13,"westham","blackburn",3,1
20050814,5433,13,"arsenal","newcastle",2,0
20050814,5433,13,"wigan","chelsea",0,1
20050820,5439,13,"birmingham","manchesterc",1,2
20050820,5439,13,"blackburn","fulham",2,1
20050820,5439,13,"charlton","wigan",1,0
20050820,5439,13,"liverpool","sunderland",1,0
20050820,5439,13,"manchesteru","astonvilla",1,0
20050820,5439,13,"newcastle","westham",0,0
20050820,5439,13,"tottenham","middlesbrough",2,0
20050820,5439,13,"westbromwich","portsmouth",2,1
20050821,5440,13,"bolton","everton",0,1
20050821,5440,13,"chelsea","arsenal",1,0
20050823,5442,13,"birmingham","middlesbrough",0,3
20050823,5442,13,"portsmouth","astonvilla",1,1
20050823,5442,13,"sunderland","manchesterc",1,2
20050824,5443,13,"arsenal","fulham",4,1
20050824,5443,13,"blackburn","tottenham",0,0
20050824,5443,13,"bolton","newcastle",2,0
20050824,5443,13,"chelsea","westbromwich",4,0
20050827,5446,13,"astonvilla","blackburn",1,0
20050827,5446,13,"fulham","everton",1,0
20050827,5446,13,"manchesterc","portsmouth",2,1
20050827,5446,13,"tottenham","chelsea",0,2
20050827,5446,13,"westbromwich","birmingham",2,3
20050827,5446,13,"westham","bolton",1,2
20050827,5446,13,"wigan","sunderland",1,0
20050828,5447,13,"middlesbrough","charlton",0,3
20050828,5447,13,"newcastle","manchesteru",0,2
20050910,5460,13,"birmingham","charlton",0,1
20050910,5460,13,"chelsea","sunderland",2,0
20050910,5460,13,"everton","portsmouth",0,1
20050910,5460,13,"manchesteru","manchesterc",1,1
20050910,5460,13,"middlesbrough","arsenal",2,1
20050910,5460,13,"newcastle","fulham",1,1
20050910,5460,13,"tottenham","liverpool",0,0
20050910,5460,13,"westbromwich","wigan",1,2
20050911,5461,13,"bolton","blackburn",0,0
20050912,5462,13,"westham","astonvilla",4,0
20050917,5467,13,"astonvilla","tottenham",1,1
20050917,5467,13,"charlton","chelsea",0,2
20050917,5467,13,"fulham","westham",1,2
20050917,5467,13,"portsmouth","birmingham",1,1
20050917,5467,13,"sunderland","westbromwich",1,1
20050918,5468,13,"blackburn","newcastle",0,3
20050918,5468,13,"liverpool","manchesteru",0,0
20050918,5468,13,"manchesterc","bolton",0,1
20050918,5468,13,"wigan","middlesbrough",1,1
20050919,5469,13,"arsenal","everton",2,0
20050924,5474,13,"birmingham","liverpool",2,2
20050924,5474,13,"bolton","portsmouth",1,0
20050924,5474,13,"chelsea","astonvilla",2,1
20050924,5474,13,"everton","wigan",0,1
20050924,5474,13,"manchesteru","blackburn",1,2
20050924,5474,13,"newcastle","manchesterc",1,0
20050924,5474,13,"westbromwich","charlton",1,2
20050924,5474,13,"westham","arsenal",0,0
20050925,5475,13,"middlesbrough","sunderland",0,2
20050926,5476,13,"tottenham","fulham",1,0
20051001,5481,13,"blackburn","westbromwich",2,0
20051001,5481,13,"charlton","tottenham",2,3
20051001,5481,13,"fulham","manchesteru",2,3
20051001,5481,13,"portsmouth","newcastle",0,0
20051001,5481,13,"sunderland","westham",1,1
20051002,5482,13,"arsenal","birmingham",1,0
20051002,5482,13,"astonvilla","middlesbrough",2,3
20051002,5482,13,"liverpool","chelsea",1,4
20051002,5482,13,"manchesterc","everton",2,0
20051002,5482,13,"wigan","bolton",2,1
20051015,5495,13,"chelsea","bolton",5,1
20051015,5495,13,"liverpool","blackburn",1,0
20051015,5495,13,"middlesbrough","portsmouth",1,1
20051015,5495,13,"sunderland","manchesteru",1,3
20051015,5495,13,"tottenham","everton",2,0
20051015,5495,13,"westbromwich","arsenal",2,1
20051015,5495,13,"wigan","newcastle",1,0
20051016,5496,13,"birmingham","astonvilla",0,1
20051016,5496,13,"manchesterc","westham",2,1
20051017,5497,13,"charlton","fulham",1,1
20051022,5502,13,"arsenal","manchesterc",1,0
20051022,5502,13,"astonvilla","wigan",0,2
20051022,5502,13,"blackburn","birmingham",2,0
20051022,5502,13,"fulham","liverpool",2,0
20051022,5502,13,"manchesteru","tottenham",1,1
20051022,5502,13,"portsmouth","charlton",1,2
20051023,5503,13,"bolton","westbromwich",2,0
20051023,5503,13,"everton","chelsea",1,1
20051023,5503,13,"newcastle","sunderland",3,2
20051023,5503,13,"westham","middlesbrough",2,1
20051029,5509,13,"birmingham","everton",0,1
20051029,5509,13,"charlton","bolton",0,1
20051029,5509,13,"chelsea","blackburn",4,2
20051029,5509,13,"liverpool","westham",2,0
20051029,5509,13,"middlesbrough","manchesteru",4,1
20051029,5509,13,"sunderland","portsmouth",1,4
20051029,5509,13,"tottenham","arsenal",1,1
20051029,5509,13,"wigan","fulham",1,0
20051030,5510,13,"westbromwich","newcastle",0,3
20051031,5511,13,"manchesterc","astonvilla",3,1
20051105,5516,13,"arsenal","sunderland",3,1
20051105,5516,13,"astonvilla","liverpool",0,2
20051105,5516,13,"blackburn","charlton",4,1
20051105,5516,13,"fulham","manchesterc",2,1
20051105,5516,13,"newcastle","birmingham",1,0
20051105,5516,13,"portsmouth","wigan",0,2
20051105,5516,13,"westham","westbromwich",1,0
20051106,5517,13,"everton","middlesbrough",1,0
20051106,5517,13,"manchesteru","chelsea",1,0
20051107,5518,13,"bolton","tottenham",1,0
20051119,5530,13,"charlton","manchesteru",1,3
20051119,5530,13,"chelsea","newcastle",3,0
20051119,5530,13,"liverpool","portsmouth",3,0
20051119,5530,13,"manchesterc","blackburn",0,0
20051119,5530,13,"sunderland","astonvilla",1,3
20051119,5530,13,"westbromwich","everton",4,0
20051119,5530,13,"wigan","arsenal",2,3
20051120,5531,13,"middlesbrough","fulham",3,2
20051120,5531,13,"tottenham","westham",1,1
20051126,5537,13,"arsenal","blackburn",3,0
20051126,5537,13,"astonvilla","charlton",1,0
20051126,5537,13,"manchesterc","liverpool",0,1
20051126,5537,13,"portsmouth","chelsea",0,2
20051126,5537,13,"sunderland","birmingham",0,1
20051126,5537,13,"wigan","tottenham",1,2
20051127,5538,13,"everton","newcastle",1,0
20051127,5538,13,"fulham","bolton",2,1
20051127,5538,13,"middlesbrough","westbromwich",2,2
20051127,5538,13,"westham","manchesteru",1,2
20051130,5541,13,"sunderland","liverpool",0,2
20051203,5544,13,"blackburn","everton",0,2
20051203,5544,13,"bolton","arsenal",2,0
20051203,5544,13,"chelsea","middlesbrough",1,0
20051203,5544,13,"liverpool","wigan",3,0
20051203,5544,13,"manchesteru","portsmouth",3,0
20051203,5544,13,"newcastle","astonvilla",1,1
20051203,5544,13,"tottenham","sunderland",3,2
20051203,5544,13,"westbromwich","fulham",0,0
20051204,5545,13,"charlton","manchesterc",2,5
20051205,5546,13,"birmingham","westham",1,2
20051210,5551,13,"birmingham","fulham",1,0
20051210,5551,13,"blackburn","westham",3,2
20051210,5551,13,"bolton","astonvilla",1,1
20051210,5551,13,"charlton","sunderland",2,0
20051210,5551,13,"chelsea","wigan",1,0
20051210,5551,13,"liverpool","middlesbrough",2,0
20051210,5551,13,"newcastle","arsenal",1,0
20051210,5551,13,"westbromwich","manchesterc",2,0
20051211,5552,13,"manchesteru","everton",1,1
20051212,5553,13,"tottenham","portsmouth",3,1
20051214,5555,13,"everton","westham",1,2
20051214,5555,13,"manchesteru","wigan",4,0
20051217,5558,13,"astonvilla","manchesteru",0,2
20051217,5558,13,"everton","bolton",0,4
20051217,5558,13,"fulham","blackburn",2,1
20051217,5558,13,"manchesterc","birmingham",4,1
20051217,5558,13,"portsmouth","westbromwich",1,0
20051217,5558,13,"westham","newcastle",2,4
20051217,5558,13,"wigan","charlton",3,0
20051218,5559,13,"arsenal","chelsea",0,2
20051218,5559,13,"middlesbrough","tottenham",3,3
20051226,5567,13,"astonvilla","everton",4,0
20051226,5567,13,"charlton","arsenal",0,1
20051226,5567,13,"chelsea","fulham",3,2
20051226,5567,13,"liverpool","newcastle",2,0
20051226,5567,13,"manchesteru","westbromwich",3,0
20051226,5567,13,"middlesbrough","blackburn",0,2
20051226,5567,13,"portsmouth","westham",1,1
20051226,5567,13,"sunderland","bolton",0,0
20051226,5567,13,"tottenham","birmingham",2,0
20051226,5567,13,"wigan","manchesterc",4,3
20051228,5569,13,"arsenal","portsmouth",4,0
20051228,5569,13,"birmingham","manchesteru",2,2
20051228,5569,13,"everton","liverpool",1,3
20051228,5569,13,"fulham","astonvilla",3,3
20051228,5569,13,"manchesterc","chelsea",0,1
20051228,5569,13,"westbromwich","tottenham",2,0
20051228,5569,13,"westham","wigan",0,2
20051231,5572,13,"astonvilla","arsenal",0,0
20051231,5572,13,"charlton","westham",2,0
20051231,5572,13,"chelsea","birmingham",2,0
20051231,5572,13,"liverpool","westbromwich",1,0
20051231,5572,13,"manchesteru","bolton",4,1
20051231,5572,13,"middlesbrough","manchesterc",0,0
20051231,5572,13,"portsmouth","fulham",1,0
20051231,5572,13,"sunderland","everton",0,1
20051231,5572,13,"tottenham","newcastle",2,0
20051231,5572,13,"wigan","blackburn",0,3
20060102,5574,13,"birmingham","wigan",2,0
20060102,5574,13,"blackburn","portsmouth",2,1
20060102,5574,13,"bolton","liverpool",2,2
20060102,5574,13,"everton","charlton",3,1
20060102,5574,13,"fulham","sunderland",2,1
20060102,5574,13,"newcastle","middlesbrough",2,2
